id_equipo,nombre_equipo,descripcion,id_emprendimiento
10693,Equipo Atlas 10693,Equipo Atlas 10693 es buen equipo,10693
10694,Visionarios 10694,Visionarios 10694 es buen equipo,10694
10695,Startup Nueva 10695,Startup Nueva 10695 es buen equipo,10695
10696,Horizonte 10696,Horizonte 10696 es buen equipo,10696
10697,Impulso Digital 10697,Impulso Digital 10697 es buen equipo,10697
10698,Meta Futura 10698,Meta Futura 10698 es buen equipo,10698
10699,Equipo Nexus 10699,Equipo Nexus 10699 es buen equipo,10699
10700,Fuerza Emprende 10700,Fuerza Emprende 10700 es buen equipo,10700
10701,Equipo Nexus 10701,Equipo Nexus 10701 es buen equipo,10701
10702,Equipo Fenix 10702,Equipo Fenix 10702 es buen equipo,10702
10703,Equipo Impacto 10703,Equipo Impacto 10703 es buen equipo,10703
10704,Equipo Titan 10704,Equipo Titan 10704 es buen equipo,10704
10705,Equipo Nexus 10705,Equipo Nexus 10705 es buen equipo,10705
10706,Visionarios 10706,Visionarios 10706 es buen equipo,10706
10707,Visionarios 10707,Visionarios 10707 es buen equipo,10707
10708,Equipo Fenix 10708,Equipo Fenix 10708 es buen equipo,10708
10709,Los Leones 10709,Los Leones 10709 es buen equipo,10709
10710,Equipo Orion 10710,Equipo Orion 10710 es buen equipo,10710
10711,Equipo Titan 10711,Equipo Titan 10711 es buen equipo,10711
10712,Impulso Digital 10712,Impulso Digital 10712 es buen equipo,10712
10713,Startup Nueva 10713,Startup Nueva 10713 es buen equipo,10713
10714,Startup Nueva 10714,Startup Nueva 10714 es buen equipo,10714
10715,Equipo Titan 10715,Equipo Titan 10715 es buen equipo,10715
10716,Equipo Impacto 10716,Equipo Impacto 10716 es buen equipo,10716
10717,Equipo Alfa 10717,Equipo Alfa 10717 es buen equipo,10717
10718,Horizonte 10718,Horizonte 10718 es buen equipo,10718
10719,Los Leones 10719,Los Leones 10719 es buen equipo,10719
10720,Equipo Orion 10720,Equipo Orion 10720 es buen equipo,10720
10721,Horizonte 10721,Horizonte 10721 es buen equipo,10721
10722,Fuerza Emprende 10722,Fuerza Emprende 10722 es buen equipo,10722
10723,Los Leones 10723,Los Leones 10723 es buen equipo,10723
10724,Fuerza Emprende 10724,Fuerza Emprende 10724 es buen equipo,10724
10725,Equipo Nexus 10725,Equipo Nexus 10725 es buen equipo,10725
10726,Equipo Nexus 10726,Equipo Nexus 10726 es buen equipo,10726
10727,Equipo Titan 10727,Equipo Titan 10727 es buen equipo,10727
10728,Equipo Orion 10728,Equipo Orion 10728 es buen equipo,10728
10729,Startup Nueva 10729,Startup Nueva 10729 es buen equipo,10729
10730,Fuerza Emprende 10730,Fuerza Emprende 10730 es buen equipo,10730
10731,Equipo Beta 10731,Equipo Beta 10731 es buen equipo,10731
10732,Equipo Titan 10732,Equipo Titan 10732 es buen equipo,10732
10733,Equipo Atlas 10733,Equipo Atlas 10733 es buen equipo,10733
10734,Equipo Nexus 10734,Equipo Nexus 10734 es buen equipo,10734
10735,Equipo Orion 10735,Equipo Orion 10735 es buen equipo,10735
10736,Startup Nueva 10736,Startup Nueva 10736 es buen equipo,10736
10737,Startup Nueva 10737,Startup Nueva 10737 es buen equipo,10737
10738,Innovadores 360 10738,Innovadores 360 10738 es buen equipo,10738
10739,Startup Nueva 10739,Startup Nueva 10739 es buen equipo,10739
10740,Fuerza Emprende 10740,Fuerza Emprende 10740 es buen equipo,10740
10741,Startup Nueva 10741,Startup Nueva 10741 es buen equipo,10741
10742,Equipo Orion 10742,Equipo Orion 10742 es buen equipo,10742
10743,Equipo Atlas 10743,Equipo Atlas 10743 es buen equipo,10743
10744,Horizonte 10744,Horizonte 10744 es buen equipo,10744
10745,Fuerza Emprende 10745,Fuerza Emprende 10745 es buen equipo,10745
10746,Horizonte 10746,Horizonte 10746 es buen equipo,10746
10747,Horizonte 10747,Horizonte 10747 es buen equipo,10747
10748,Equipo Titan 10748,Equipo Titan 10748 es buen equipo,10748
10749,Equipo Atlas 10749,Equipo Atlas 10749 es buen equipo,10749
10750,Visionarios 10750,Visionarios 10750 es buen equipo,10750
10751,Equipo Impacto 10751,Equipo Impacto 10751 es buen equipo,10751
10752,Impulso Digital 10752,Impulso Digital 10752 es buen equipo,10752
10753,Impulso Digital 10753,Impulso Digital 10753 es buen equipo,10753
10754,Horizonte 10754,Horizonte 10754 es buen equipo,10754
10755,Equipo Impacto 10755,Equipo Impacto 10755 es buen equipo,10755
10756,Innovadores 360 10756,Innovadores 360 10756 es buen equipo,10756
10757,Equipo Alfa 10757,Equipo Alfa 10757 es buen equipo,10757
10758,Equipo Impacto 10758,Equipo Impacto 10758 es buen equipo,10758
10759,Meta Futura 10759,Meta Futura 10759 es buen equipo,10759
10760,Visionarios 10760,Visionarios 10760 es buen equipo,10760
10761,Startup Nueva 10761,Startup Nueva 10761 es buen equipo,10761
10762,Equipo Nexus 10762,Equipo Nexus 10762 es buen equipo,10762
10763,Startup Nueva 10763,Startup Nueva 10763 es buen equipo,10763
10764,Equipo Fenix 10764,Equipo Fenix 10764 es buen equipo,10764
10765,Equipo Beta 10765,Equipo Beta 10765 es buen equipo,10765
10766,Equipo Titan 10766,Equipo Titan 10766 es buen equipo,10766
10767,Impulso Digital 10767,Impulso Digital 10767 es buen equipo,10767
10768,Fuerza Emprende 10768,Fuerza Emprende 10768 es buen equipo,10768
10769,Fuerza Emprende 10769,Fuerza Emprende 10769 es buen equipo,10769
10770,Startup Nueva 10770,Startup Nueva 10770 es buen equipo,10770
10771,Equipo Atlas 10771,Equipo Atlas 10771 es buen equipo,10771
10772,Equipo Alfa 10772,Equipo Alfa 10772 es buen equipo,10772
10773,Equipo Alfa 10773,Equipo Alfa 10773 es buen equipo,10773
10774,Los Leones 10774,Los Leones 10774 es buen equipo,10774
10775,Meta Futura 10775,Meta Futura 10775 es buen equipo,10775
10776,Equipo Fenix 10776,Equipo Fenix 10776 es buen equipo,10776
10777,Equipo Titan 10777,Equipo Titan 10777 es buen equipo,10777
10778,Equipo Beta 10778,Equipo Beta 10778 es buen equipo,10778
10779,Equipo Titan 10779,Equipo Titan 10779 es buen equipo,10779
10780,Equipo Atlas 10780,Equipo Atlas 10780 es buen equipo,10780
10781,Equipo Impacto 10781,Equipo Impacto 10781 es buen equipo,10781
10782,Fuerza Emprende 10782,Fuerza Emprende 10782 es buen equipo,10782
10783,Equipo Alfa 10783,Equipo Alfa 10783 es buen equipo,10783
10784,Fuerza Emprende 10784,Fuerza Emprende 10784 es buen equipo,10784
10785,Visionarios 10785,Visionarios 10785 es buen equipo,10785
10786,Equipo Orion 10786,Equipo Orion 10786 es buen equipo,10786
10787,Fuerza Emprende 10787,Fuerza Emprende 10787 es buen equipo,10787
10788,Equipo Impacto 10788,Equipo Impacto 10788 es buen equipo,10788
10789,Equipo Atlas 10789,Equipo Atlas 10789 es buen equipo,10789
10790,Fuerza Emprende 10790,Fuerza Emprende 10790 es buen equipo,10790
10791,Startup Nueva 10791,Startup Nueva 10791 es buen equipo,10791
10792,Equipo Titan 10792,Equipo Titan 10792 es buen equipo,10792
10793,Horizonte 10793,Horizonte 10793 es buen equipo,10793
10794,Equipo Beta 10794,Equipo Beta 10794 es buen equipo,10794
10795,Equipo Fenix 10795,Equipo Fenix 10795 es buen equipo,10795
10796,Equipo Fenix 10796,Equipo Fenix 10796 es buen equipo,10796
10797,Equipo Beta 10797,Equipo Beta 10797 es buen equipo,10797
10798,Equipo Fenix 10798,Equipo Fenix 10798 es buen equipo,10798
10799,Equipo Fenix 10799,Equipo Fenix 10799 es buen equipo,10799
10800,Innovadores 360 10800,Innovadores 360 10800 es buen equipo,10800
10801,Equipo Orion 10801,Equipo Orion 10801 es buen equipo,10801
10802,Equipo Impacto 10802,Equipo Impacto 10802 es buen equipo,10802
10803,Equipo Fenix 10803,Equipo Fenix 10803 es buen equipo,10803
10804,Impulso Digital 10804,Impulso Digital 10804 es buen equipo,10804
10805,Fuerza Emprende 10805,Fuerza Emprende 10805 es buen equipo,10805
10806,Equipo Impacto 10806,Equipo Impacto 10806 es buen equipo,10806
10807,Equipo Impacto 10807,Equipo Impacto 10807 es buen equipo,10807
10808,Impulso Digital 10808,Impulso Digital 10808 es buen equipo,10808
10809,Startup Nueva 10809,Startup Nueva 10809 es buen equipo,10809
10810,Horizonte 10810,Horizonte 10810 es buen equipo,10810
10811,Visionarios 10811,Visionarios 10811 es buen equipo,10811
10812,Equipo Nexus 10812,Equipo Nexus 10812 es buen equipo,10812
10813,Horizonte 10813,Horizonte 10813 es buen equipo,10813
10814,Impulso Digital 10814,Impulso Digital 10814 es buen equipo,10814
10815,Impulso Digital 10815,Impulso Digital 10815 es buen equipo,10815
10816,Fuerza Emprende 10816,Fuerza Emprende 10816 es buen equipo,10816
10817,Horizonte 10817,Horizonte 10817 es buen equipo,10817
10818,Visionarios 10818,Visionarios 10818 es buen equipo,10818
10819,Equipo Orion 10819,Equipo Orion 10819 es buen equipo,10819
10820,Equipo Nexus 10820,Equipo Nexus 10820 es buen equipo,10820
10821,Impulso Digital 10821,Impulso Digital 10821 es buen equipo,10821
10822,Equipo Beta 10822,Equipo Beta 10822 es buen equipo,10822
10823,Equipo Orion 10823,Equipo Orion 10823 es buen equipo,10823
10824,Equipo Beta 10824,Equipo Beta 10824 es buen equipo,10824
10825,Innovadores 360 10825,Innovadores 360 10825 es buen equipo,10825
10826,Equipo Nexus 10826,Equipo Nexus 10826 es buen equipo,10826
10827,Equipo Atlas 10827,Equipo Atlas 10827 es buen equipo,10827
10828,Equipo Nexus 10828,Equipo Nexus 10828 es buen equipo,10828
10829,Equipo Fenix 10829,Equipo Fenix 10829 es buen equipo,10829
10830,Los Leones 10830,Los Leones 10830 es buen equipo,10830
10831,Los Leones 10831,Los Leones 10831 es buen equipo,10831
10832,Startup Nueva 10832,Startup Nueva 10832 es buen equipo,10832
10833,Equipo Orion 10833,Equipo Orion 10833 es buen equipo,10833
10834,Equipo Impacto 10834,Equipo Impacto 10834 es buen equipo,10834
10835,Equipo Alfa 10835,Equipo Alfa 10835 es buen equipo,10835
10836,Equipo Titan 10836,Equipo Titan 10836 es buen equipo,10836
10837,Equipo Beta 10837,Equipo Beta 10837 es buen equipo,10837
10838,Equipo Alfa 10838,Equipo Alfa 10838 es buen equipo,10838
10839,Fuerza Emprende 10839,Fuerza Emprende 10839 es buen equipo,10839
10840,Equipo Nexus 10840,Equipo Nexus 10840 es buen equipo,10840
10841,Equipo Alfa 10841,Equipo Alfa 10841 es buen equipo,10841
10842,Impulso Digital 10842,Impulso Digital 10842 es buen equipo,10842
10843,Los Leones 10843,Los Leones 10843 es buen equipo,10843
10844,Equipo Orion 10844,Equipo Orion 10844 es buen equipo,10844
10845,Equipo Orion 10845,Equipo Orion 10845 es buen equipo,10845
10846,Fuerza Emprende 10846,Fuerza Emprende 10846 es buen equipo,10846
10847,Los Leones 10847,Los Leones 10847 es buen equipo,10847
10848,Innovadores 360 10848,Innovadores 360 10848 es buen equipo,10848
10849,Equipo Titan 10849,Equipo Titan 10849 es buen equipo,10849
10850,Startup Nueva 10850,Startup Nueva 10850 es buen equipo,10850
10851,Equipo Nexus 10851,Equipo Nexus 10851 es buen equipo,10851
10852,Visionarios 10852,Visionarios 10852 es buen equipo,10852
10853,Horizonte 10853,Horizonte 10853 es buen equipo,10853
10854,Innovadores 360 10854,Innovadores 360 10854 es buen equipo,10854
10855,Startup Nueva 10855,Startup Nueva 10855 es buen equipo,10855
10856,Equipo Alfa 10856,Equipo Alfa 10856 es buen equipo,10856
10857,Horizonte 10857,Horizonte 10857 es buen equipo,10857
10858,Equipo Titan 10858,Equipo Titan 10858 es buen equipo,10858
10859,Meta Futura 10859,Meta Futura 10859 es buen equipo,10859
10860,Equipo Fenix 10860,Equipo Fenix 10860 es buen equipo,10860
10861,Equipo Nexus 10861,Equipo Nexus 10861 es buen equipo,10861
10862,Equipo Atlas 10862,Equipo Atlas 10862 es buen equipo,10862
10863,Innovadores 360 10863,Innovadores 360 10863 es buen equipo,10863
10864,Equipo Fenix 10864,Equipo Fenix 10864 es buen equipo,10864
10865,Equipo Alfa 10865,Equipo Alfa 10865 es buen equipo,10865
10866,Horizonte 10866,Horizonte 10866 es buen equipo,10866
10867,Los Leones 10867,Los Leones 10867 es buen equipo,10867
10868,Equipo Titan 10868,Equipo Titan 10868 es buen equipo,10868
10869,Horizonte 10869,Horizonte 10869 es buen equipo,10869
10870,Equipo Orion 10870,Equipo Orion 10870 es buen equipo,10870
10871,Impulso Digital 10871,Impulso Digital 10871 es buen equipo,10871
10872,Meta Futura 10872,Meta Futura 10872 es buen equipo,10872
10873,Visionarios 10873,Visionarios 10873 es buen equipo,10873
10874,Innovadores 360 10874,Innovadores 360 10874 es buen equipo,10874
10875,Fuerza Emprende 10875,Fuerza Emprende 10875 es buen equipo,10875
10876,Equipo Nexus 10876,Equipo Nexus 10876 es buen equipo,10876
10877,Equipo Atlas 10877,Equipo Atlas 10877 es buen equipo,10877
10878,Meta Futura 10878,Meta Futura 10878 es buen equipo,10878
10879,Equipo Orion 10879,Equipo Orion 10879 es buen equipo,10879
10880,Startup Nueva 10880,Startup Nueva 10880 es buen equipo,10880
10881,Los Leones 10881,Los Leones 10881 es buen equipo,10881
10882,Startup Nueva 10882,Startup Nueva 10882 es buen equipo,10882
10883,Equipo Fenix 10883,Equipo Fenix 10883 es buen equipo,10883
10884,Fuerza Emprende 10884,Fuerza Emprende 10884 es buen equipo,10884
10885,Equipo Titan 10885,Equipo Titan 10885 es buen equipo,10885
10886,Equipo Titan 10886,Equipo Titan 10886 es buen equipo,10886
10887,Meta Futura 10887,Meta Futura 10887 es buen equipo,10887
10888,Equipo Nexus 10888,Equipo Nexus 10888 es buen equipo,10888
10889,Los Leones 10889,Los Leones 10889 es buen equipo,10889
10890,Startup Nueva 10890,Startup Nueva 10890 es buen equipo,10890
10891,Los Leones 10891,Los Leones 10891 es buen equipo,10891
10892,Fuerza Emprende 10892,Fuerza Emprende 10892 es buen equipo,10892
10893,Equipo Fenix 10893,Equipo Fenix 10893 es buen equipo,10893
10894,Equipo Nexus 10894,Equipo Nexus 10894 es buen equipo,10894
10895,Innovadores 360 10895,Innovadores 360 10895 es buen equipo,10895
10896,Equipo Beta 10896,Equipo Beta 10896 es buen equipo,10896
10897,Equipo Atlas 10897,Equipo Atlas 10897 es buen equipo,10897
10898,Meta Futura 10898,Meta Futura 10898 es buen equipo,10898
10899,Fuerza Emprende 10899,Fuerza Emprende 10899 es buen equipo,10899
10900,Visionarios 10900,Visionarios 10900 es buen equipo,10900
10901,Equipo Alfa 10901,Equipo Alfa 10901 es buen equipo,10901
10902,Equipo Atlas 10902,Equipo Atlas 10902 es buen equipo,10902
10903,Impulso Digital 10903,Impulso Digital 10903 es buen equipo,10903
10904,Equipo Atlas 10904,Equipo Atlas 10904 es buen equipo,10904
10905,Equipo Beta 10905,Equipo Beta 10905 es buen equipo,10905
10906,Meta Futura 10906,Meta Futura 10906 es buen equipo,10906
10907,Equipo Orion 10907,Equipo Orion 10907 es buen equipo,10907
10908,Equipo Impacto 10908,Equipo Impacto 10908 es buen equipo,10908
10909,Equipo Nexus 10909,Equipo Nexus 10909 es buen equipo,10909
10910,Innovadores 360 10910,Innovadores 360 10910 es buen equipo,10910
10911,Equipo Orion 10911,Equipo Orion 10911 es buen equipo,10911
10912,Equipo Atlas 10912,Equipo Atlas 10912 es buen equipo,10912
10913,Equipo Impacto 10913,Equipo Impacto 10913 es buen equipo,10913
10914,Equipo Alfa 10914,Equipo Alfa 10914 es buen equipo,10914
10915,Equipo Alfa 10915,Equipo Alfa 10915 es buen equipo,10915
10916,Equipo Impacto 10916,Equipo Impacto 10916 es buen equipo,10916
10917,Equipo Beta 10917,Equipo Beta 10917 es buen equipo,10917
10918,Meta Futura 10918,Meta Futura 10918 es buen equipo,10918
10919,Impulso Digital 10919,Impulso Digital 10919 es buen equipo,10919
10920,Equipo Beta 10920,Equipo Beta 10920 es buen equipo,10920
10921,Equipo Fenix 10921,Equipo Fenix 10921 es buen equipo,10921
10922,Innovadores 360 10922,Innovadores 360 10922 es buen equipo,10922
10923,Visionarios 10923,Visionarios 10923 es buen equipo,10923
10924,Startup Nueva 10924,Startup Nueva 10924 es buen equipo,10924
10925,Meta Futura 10925,Meta Futura 10925 es buen equipo,10925
10926,Equipo Beta 10926,Equipo Beta 10926 es buen equipo,10926
10927,Visionarios 10927,Visionarios 10927 es buen equipo,10927
10928,Equipo Atlas 10928,Equipo Atlas 10928 es buen equipo,10928
10929,Impulso Digital 10929,Impulso Digital 10929 es buen equipo,10929
10930,Startup Nueva 10930,Startup Nueva 10930 es buen equipo,10930
10931,Equipo Fenix 10931,Equipo Fenix 10931 es buen equipo,10931
10932,Equipo Nexus 10932,Equipo Nexus 10932 es buen equipo,10932
10933,Equipo Beta 10933,Equipo Beta 10933 es buen equipo,10933
10934,Fuerza Emprende 10934,Fuerza Emprende 10934 es buen equipo,10934
10935,Equipo Beta 10935,Equipo Beta 10935 es buen equipo,10935
10936,Innovadores 360 10936,Innovadores 360 10936 es buen equipo,10936
10937,Impulso Digital 10937,Impulso Digital 10937 es buen equipo,10937
10938,Equipo Titan 10938,Equipo Titan 10938 es buen equipo,10938
10939,Impulso Digital 10939,Impulso Digital 10939 es buen equipo,10939
10940,Impulso Digital 10940,Impulso Digital 10940 es buen equipo,10940
10941,Startup Nueva 10941,Startup Nueva 10941 es buen equipo,10941
10942,Equipo Atlas 10942,Equipo Atlas 10942 es buen equipo,10942
10943,Meta Futura 10943,Meta Futura 10943 es buen equipo,10943
10944,Startup Nueva 10944,Startup Nueva 10944 es buen equipo,10944
10945,Fuerza Emprende 10945,Fuerza Emprende 10945 es buen equipo,10945
10946,Los Leones 10946,Los Leones 10946 es buen equipo,10946
10947,Equipo Nexus 10947,Equipo Nexus 10947 es buen equipo,10947
10948,Meta Futura 10948,Meta Futura 10948 es buen equipo,10948
10949,Equipo Fenix 10949,Equipo Fenix 10949 es buen equipo,10949
10950,Visionarios 10950,Visionarios 10950 es buen equipo,10950
10951,Equipo Impacto 10951,Equipo Impacto 10951 es buen equipo,10951
10952,Equipo Titan 10952,Equipo Titan 10952 es buen equipo,10952
10953,Equipo Titan 10953,Equipo Titan 10953 es buen equipo,10953
10954,Impulso Digital 10954,Impulso Digital 10954 es buen equipo,10954
10955,Startup Nueva 10955,Startup Nueva 10955 es buen equipo,10955
10956,Equipo Alfa 10956,Equipo Alfa 10956 es buen equipo,10956
10957,Horizonte 10957,Horizonte 10957 es buen equipo,10957
10958,Equipo Atlas 10958,Equipo Atlas 10958 es buen equipo,10958
10959,Fuerza Emprende 10959,Fuerza Emprende 10959 es buen equipo,10959
10960,Los Leones 10960,Los Leones 10960 es buen equipo,10960
10961,Equipo Orion 10961,Equipo Orion 10961 es buen equipo,10961
10962,Startup Nueva 10962,Startup Nueva 10962 es buen equipo,10962
10963,Visionarios 10963,Visionarios 10963 es buen equipo,10963
10964,Innovadores 360 10964,Innovadores 360 10964 es buen equipo,10964
10965,Equipo Fenix 10965,Equipo Fenix 10965 es buen equipo,10965
10966,Equipo Atlas 10966,Equipo Atlas 10966 es buen equipo,10966
10967,Equipo Orion 10967,Equipo Orion 10967 es buen equipo,10967
10968,Meta Futura 10968,Meta Futura 10968 es buen equipo,10968
10969,Equipo Atlas 10969,Equipo Atlas 10969 es buen equipo,10969
10970,Los Leones 10970,Los Leones 10970 es buen equipo,10970
10971,Equipo Atlas 10971,Equipo Atlas 10971 es buen equipo,10971
10972,Meta Futura 10972,Meta Futura 10972 es buen equipo,10972
10973,Equipo Beta 10973,Equipo Beta 10973 es buen equipo,10973
10974,Visionarios 10974,Visionarios 10974 es buen equipo,10974
10975,Los Leones 10975,Los Leones 10975 es buen equipo,10975
10976,Innovadores 360 10976,Innovadores 360 10976 es buen equipo,10976
10977,Equipo Impacto 10977,Equipo Impacto 10977 es buen equipo,10977
10978,Fuerza Emprende 10978,Fuerza Emprende 10978 es buen equipo,10978
10979,Equipo Atlas 10979,Equipo Atlas 10979 es buen equipo,10979
10980,Equipo Orion 10980,Equipo Orion 10980 es buen equipo,10980
10981,Equipo Impacto 10981,Equipo Impacto 10981 es buen equipo,10981
