id,nombre,descripcion,anio,inversion_recibida,id_etapa,id_departamento,id_sector,id_equipo,ingresos_anuales,empleados
9018,Retail 9018 Corp,Empresa empresa del sector retail enfocada en innovacion y crecimiento sostenible.,2024,3901755,1,11,13,9018,5769302,22
9019,Proptech 9019 LTDA,Empresa empresa del sector proptech enfocada en innovacion y crecimiento sostenible.,2015,4294180,5,16,11,9019,4076846,118
9020,Salud 9020 SAS,Empresa empresa del sector salud enfocada en innovacion y crecimiento sostenible.,2021,3700338,5,19,3,9020,662949,214
9021,Inteligencia Artificial 9021 SPA,Empresa empresa del sector inteligencia artificial enfocada en innovacion y crecimiento sostenible.,2021,2067337,5,13,9,9021,5006708,134
9022,Inteligencia Artificial 9022 SA,Empresa empresa del sector inteligencia artificial enfocada en innovacion y crecimiento sostenible.,2024,4698981,1,1,9,9022,6088639,106
9023,Educacion 9023 SA,Empresa empresa del sector educacion enfocada en innovacion y crecimiento sostenible.,2017,1509611,3,26,19,9023,6501395,58
9024,Ciberseguridad 9024 SPA,Empresa empresa del sector ciberseguridad enfocada en innovacion y crecimiento sostenible.,2023,2511157,3,9,8,9024,8586801,276
9025,Inteligencia Artificial 9025 SPA,Empresa empresa del sector inteligencia artificial enfocada en innovacion y crecimiento sostenible.,2015,595383,1,15,9,9025,7990037,225
9026,Educacion 9026 SPA,Empresa empresa del sector educacion enfocada en innovacion y crecimiento sostenible.,2021,4331639,5,3,19,9026,2794894,147
9027,Alimentos 9027 LTDA,Empresa empresa del sector alimentos enfocada en innovacion y crecimiento sostenible.,2020,3882613,4,7,17,9027,2859044,174
9028,Construccion 9028 LTDA,Empresa empresa del sector construccion enfocada en innovacion y crecimiento sostenible.,2023,3757234,4,3,12,9028,2642116,131
9029,Industria 4.0 9029 Corp,Empresa empresa del sector industria 4.0 enfocada en innovacion y crecimiento sostenible.,2018,4778913,5,16,18,9029,2320203,97
9030,Construccion 9030 Corp,Empresa empresa del sector construccion enfocada en innovacion y crecimiento sostenible.,2023,2933544,5,4,12,9030,2095193,219
9031,Turismo 9031 SA,Empresa empresa del sector turismo enfocada en innovacion y crecimiento sostenible.,2024,4101843,1,10,16,9031,9456667,97
9032,Salud 9032 SPA,Empresa empresa del sector salud enfocada en innovacion y crecimiento sostenible.,2025,305139,1,26,3,9032,9231384,237
9033,Turismo 9033 SA,Empresa empresa del sector turismo enfocada en innovacion y crecimiento sostenible.,2022,1201519,1,22,16,9033,5307657,129
9034,Biotecnologia 9034 Corp,Empresa empresa del sector biotecnologia enfocada en innovacion y crecimiento sostenible.,2018,372463,5,11,2,9034,7649719,10
9035,Tecnologia 9035 LTDA,Empresa empresa del sector tecnologia enfocada en innovacion y crecimiento sostenible.,2021,4858296,2,20,1,9035,9127192,210
9036,Biotecnologia 9036 SAS,Empresa empresa del sector biotecnologia enfocada en innovacion y crecimiento sostenible.,2020,2496597,3,6,2,9036,2223284,113
9037,Inteligencia Artificial 9037 SAS,Empresa empresa del sector inteligencia artificial enfocada en innovacion y crecimiento sostenible.,2020,271889,4,23,9,9037,532439,64
9038,Legaltech 9038 SPA,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2018,652200,4,17,14,9038,8616796,118
9039,Ciberseguridad 9039 Corp,Empresa empresa del sector ciberseguridad enfocada en innovacion y crecimiento sostenible.,2025,1592388,1,6,8,9039,9783522,137
9040,Biotecnologia 9040 SA,Empresa empresa del sector biotecnologia enfocada en innovacion y crecimiento sostenible.,2019,3685483,1,19,2,9040,1775599,87
9041,Turismo 9041 SA,Empresa empresa del sector turismo enfocada en innovacion y crecimiento sostenible.,2016,3928159,1,22,16,9041,2262463,42
9042,Movilidad 9042 LTDA,Empresa empresa del sector movilidad enfocada en innovacion y crecimiento sostenible.,2015,2920029,1,9,4,9042,8538600,12
9043,Movilidad 9043 SAS,Empresa empresa del sector movilidad enfocada en innovacion y crecimiento sostenible.,2024,1122563,4,18,4,9043,8071157,27
9044,Legaltech 9044 SPA,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2016,1047161,2,3,14,9044,6385850,93
9045,Retail 9045 SA,Empresa empresa del sector retail enfocada en innovacion y crecimiento sostenible.,2018,1426220,4,14,13,9045,816227,107
9046,Proptech 9046 SAS,Empresa empresa del sector proptech enfocada en innovacion y crecimiento sostenible.,2019,3271058,1,1,11,9046,8287303,212
9047,Marketing Digital 9047 SAS,Empresa empresa del sector marketing digital enfocada en innovacion y crecimiento sostenible.,2024,336781,1,9,10,9047,5195034,273
9048,Alimentos 9048 SA,Empresa empresa del sector alimentos enfocada en innovacion y crecimiento sostenible.,2018,126033,1,15,17,9048,5822504,148
9049,Ciberseguridad 9049 SPA,Empresa empresa del sector ciberseguridad enfocada en innovacion y crecimiento sostenible.,2016,3655943,3,9,8,9049,7977269,198
9050,Finanzas 9050 SAS,Empresa empresa del sector finanzas enfocada en innovacion y crecimiento sostenible.,2021,1284856,1,6,7,9050,3657166,45
9051,Energia 9051 SAS,Empresa empresa del sector energia enfocada en innovacion y crecimiento sostenible.,2019,3517193,5,20,20,9051,266565,255
9052,Movilidad 9052 LTDA,Empresa empresa del sector movilidad enfocada en innovacion y crecimiento sostenible.,2018,3346319,2,8,4,9052,3651691,146
9053,Movilidad 9053 SA,Empresa empresa del sector movilidad enfocada en innovacion y crecimiento sostenible.,2021,826782,5,26,4,9053,6051598,179
9054,Finanzas 9054 SAS,Empresa empresa del sector finanzas enfocada en innovacion y crecimiento sostenible.,2025,1766459,2,23,7,9054,6630768,69
9055,Telecomunicaciones 9055 LTDA,Empresa empresa del sector telecomunicaciones enfocada en innovacion y crecimiento sostenible.,2019,2790709,1,23,15,9055,315437,269
9056,Energia 9056 SA,Empresa empresa del sector energia enfocada en innovacion y crecimiento sostenible.,2025,2738313,5,24,20,9056,7112477,237
9057,Tecnologia 9057 SA,Empresa empresa del sector tecnologia enfocada en innovacion y crecimiento sostenible.,2023,1904097,3,3,1,9057,4162974,239
9058,Telecomunicaciones 9058 SPA,Empresa empresa del sector telecomunicaciones enfocada en innovacion y crecimiento sostenible.,2025,412195,5,12,15,9058,1839689,29
9059,Construccion 9059 SA,Empresa empresa del sector construccion enfocada en innovacion y crecimiento sostenible.,2021,1439220,1,15,12,9059,7076323,214
9060,Alimentos 9060 SAS,Empresa empresa del sector alimentos enfocada en innovacion y crecimiento sostenible.,2016,580491,1,9,17,9060,2891430,80
9061,Movilidad 9061 SA,Empresa empresa del sector movilidad enfocada en innovacion y crecimiento sostenible.,2018,3348770,4,26,4,9061,3289034,80
9062,Retail 9062 SA,Empresa empresa del sector retail enfocada en innovacion y crecimiento sostenible.,2021,2855487,4,10,13,9062,2639121,39
9063,Proptech 9063 SA,Empresa empresa del sector proptech enfocada en innovacion y crecimiento sostenible.,2015,501872,1,4,11,9063,5513772,49
9064,Turismo 9064 SAS,Empresa empresa del sector turismo enfocada en innovacion y crecimiento sostenible.,2022,3209058,1,10,16,9064,585990,74
9065,Proptech 9065 LTDA,Empresa empresa del sector proptech enfocada en innovacion y crecimiento sostenible.,2024,3766898,2,5,11,9065,8866617,119
9066,Construccion 9066 Corp,Empresa empresa del sector construccion enfocada en innovacion y crecimiento sostenible.,2018,4921497,1,14,12,9066,8775092,209
9067,Telecomunicaciones 9067 SAS,Empresa empresa del sector telecomunicaciones enfocada en innovacion y crecimiento sostenible.,2017,824417,1,5,15,9067,8447479,228
9068,Retail 9068 SAS,Empresa empresa del sector retail enfocada en innovacion y crecimiento sostenible.,2017,1527125,4,5,13,9068,9042023,63
9069,Logistica 9069 SAS,Empresa empresa del sector logistica enfocada en innovacion y crecimiento sostenible.,2024,2303136,4,5,6,9069,6083933,297
9070,Alimentos 9070 SA,Empresa empresa del sector alimentos enfocada en innovacion y crecimiento sostenible.,2024,4661950,4,1,17,9070,4683833,43
9071,Agroindustria 9071 SA,Empresa empresa del sector agroindustria enfocada en innovacion y crecimiento sostenible.,2025,4935584,3,5,5,9071,4351477,156
9072,Ciberseguridad 9072 LTDA,Empresa empresa del sector ciberseguridad enfocada en innovacion y crecimiento sostenible.,2015,933481,3,8,8,9072,8092184,37
9073,Tecnologia 9073 Corp,Empresa empresa del sector tecnologia enfocada en innovacion y crecimiento sostenible.,2018,809203,2,13,1,9073,2088151,258
9074,Legaltech 9074 SPA,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2021,1367088,4,26,14,9074,6670581,182
9075,Logistica 9075 LTDA,Empresa empresa del sector logistica enfocada en innovacion y crecimiento sostenible.,2025,1165540,3,14,6,9075,4371992,181
9076,Logistica 9076 Corp,Empresa empresa del sector logistica enfocada en innovacion y crecimiento sostenible.,2024,4478765,4,1,6,9076,178001,262
9077,Industria 4.0 9077 SPA,Empresa empresa del sector industria 4.0 enfocada en innovacion y crecimiento sostenible.,2018,1560346,3,24,18,9077,5899309,21
9078,Energia 9078 SPA,Empresa empresa del sector energia enfocada en innovacion y crecimiento sostenible.,2020,2222034,5,1,20,9078,3582988,246
9079,Educacion 9079 Corp,Empresa empresa del sector educacion enfocada en innovacion y crecimiento sostenible.,2024,1019559,5,16,19,9079,6223064,169
9080,Energia 9080 Corp,Empresa empresa del sector energia enfocada en innovacion y crecimiento sostenible.,2016,3210413,1,21,20,9080,1969751,77
9081,Tecnologia 9081 LTDA,Empresa empresa del sector tecnologia enfocada en innovacion y crecimiento sostenible.,2016,890841,2,11,1,9081,685516,7
9082,Inteligencia Artificial 9082 LTDA,Empresa empresa del sector inteligencia artificial enfocada en innovacion y crecimiento sostenible.,2024,4609401,4,15,9,9082,173508,195
9083,Construccion 9083 SA,Empresa empresa del sector construccion enfocada en innovacion y crecimiento sostenible.,2022,906946,1,19,12,9083,9242122,260
9084,Turismo 9084 LTDA,Empresa empresa del sector turismo enfocada en innovacion y crecimiento sostenible.,2020,3279419,3,9,16,9084,8577602,188
9085,Construccion 9085 LTDA,Empresa empresa del sector construccion enfocada en innovacion y crecimiento sostenible.,2019,1596750,3,3,12,9085,4654346,121
9086,Salud 9086 SAS,Empresa empresa del sector salud enfocada en innovacion y crecimiento sostenible.,2017,114166,3,20,3,9086,2477196,21
9087,Retail 9087 SAS,Empresa empresa del sector retail enfocada en innovacion y crecimiento sostenible.,2015,1305438,2,15,13,9087,753838,26
9088,Logistica 9088 SAS,Empresa empresa del sector logistica enfocada en innovacion y crecimiento sostenible.,2025,884103,2,11,6,9088,4820541,219
9089,Biotecnologia 9089 SPA,Empresa empresa del sector biotecnologia enfocada en innovacion y crecimiento sostenible.,2022,1382869,5,17,2,9089,1117814,71
9090,Finanzas 9090 LTDA,Empresa empresa del sector finanzas enfocada en innovacion y crecimiento sostenible.,2022,2772003,1,21,7,9090,7573750,156
9091,Alimentos 9091 SA,Empresa empresa del sector alimentos enfocada en innovacion y crecimiento sostenible.,2016,2437624,5,21,17,9091,4369487,220
9092,Telecomunicaciones 9092 SAS,Empresa empresa del sector telecomunicaciones enfocada en innovacion y crecimiento sostenible.,2016,523456,2,26,15,9092,1168081,253
9093,Salud 9093 Corp,Empresa empresa del sector salud enfocada en innovacion y crecimiento sostenible.,2025,61098,1,26,3,9093,3668796,183
9094,Educacion 9094 Corp,Empresa empresa del sector educacion enfocada en innovacion y crecimiento sostenible.,2022,3975432,4,16,19,9094,9563280,189
9095,Proptech 9095 SPA,Empresa empresa del sector proptech enfocada en innovacion y crecimiento sostenible.,2021,3795634,5,16,11,9095,801688,285
9096,Ciberseguridad 9096 SAS,Empresa empresa del sector ciberseguridad enfocada en innovacion y crecimiento sostenible.,2024,1037316,3,24,8,9096,1992480,185
9097,Construccion 9097 LTDA,Empresa empresa del sector construccion enfocada en innovacion y crecimiento sostenible.,2019,3898767,2,11,12,9097,2589398,266
9098,Energia 9098 LTDA,Empresa empresa del sector energia enfocada en innovacion y crecimiento sostenible.,2022,1263038,2,9,20,9098,4029007,45
9099,Agroindustria 9099 SAS,Empresa empresa del sector agroindustria enfocada en innovacion y crecimiento sostenible.,2019,4556239,1,25,5,9099,9205203,49
9100,Marketing Digital 9100 SAS,Empresa empresa del sector marketing digital enfocada en innovacion y crecimiento sostenible.,2017,3422494,2,25,10,9100,8117671,172
9101,Tecnologia 9101 Corp,Empresa empresa del sector tecnologia enfocada en innovacion y crecimiento sostenible.,2024,2857061,5,4,1,9101,4644647,76
9102,Finanzas 9102 SA,Empresa empresa del sector finanzas enfocada en innovacion y crecimiento sostenible.,2020,2659456,1,1,7,9102,8599459,120
9103,Tecnologia 9103 SPA,Empresa empresa del sector tecnologia enfocada en innovacion y crecimiento sostenible.,2022,4767722,1,9,1,9103,2760710,174
9104,Biotecnologia 9104 SAS,Empresa empresa del sector biotecnologia enfocada en innovacion y crecimiento sostenible.,2020,1401385,3,8,2,9104,5274623,182
9105,Logistica 9105 Corp,Empresa empresa del sector logistica enfocada en innovacion y crecimiento sostenible.,2025,2899782,1,21,6,9105,2563289,168
9106,Logistica 9106 SAS,Empresa empresa del sector logistica enfocada en innovacion y crecimiento sostenible.,2016,871535,4,20,6,9106,7567853,153
9107,Logistica 9107 SPA,Empresa empresa del sector logistica enfocada en innovacion y crecimiento sostenible.,2023,351792,4,27,6,9107,7890767,227
9108,Proptech 9108 SAS,Empresa empresa del sector proptech enfocada en innovacion y crecimiento sostenible.,2021,2603380,5,18,11,9108,4018731,84
9109,Biotecnologia 9109 LTDA,Empresa empresa del sector biotecnologia enfocada en innovacion y crecimiento sostenible.,2016,3766166,4,6,2,9109,5114808,147
9110,Finanzas 9110 SA,Empresa empresa del sector finanzas enfocada en innovacion y crecimiento sostenible.,2025,4928769,5,23,7,9110,7421555,229
9111,Construccion 9111 SA,Empresa empresa del sector construccion enfocada en innovacion y crecimiento sostenible.,2018,4858085,1,7,12,9111,3082547,139
9112,Turismo 9112 SA,Empresa empresa del sector turismo enfocada en innovacion y crecimiento sostenible.,2018,4668945,1,14,16,9112,6942645,181
9113,Educacion 9113 Corp,Empresa empresa del sector educacion enfocada en innovacion y crecimiento sostenible.,2025,2634425,4,19,19,9113,3159658,137
9114,Ciberseguridad 9114 SPA,Empresa empresa del sector ciberseguridad enfocada en innovacion y crecimiento sostenible.,2024,1746607,2,14,8,9114,6398944,88
9115,Inteligencia Artificial 9115 LTDA,Empresa empresa del sector inteligencia artificial enfocada en innovacion y crecimiento sostenible.,2015,3955128,4,22,9,9115,5961752,229
9116,Legaltech 9116 LTDA,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2017,1865346,2,6,14,9116,1067980,65
9117,Alimentos 9117 LTDA,Empresa empresa del sector alimentos enfocada en innovacion y crecimiento sostenible.,2025,1745123,3,22,17,9117,1583740,192
9118,Construccion 9118 LTDA,Empresa empresa del sector construccion enfocada en innovacion y crecimiento sostenible.,2015,4447022,5,3,12,9118,237602,188
9119,Educacion 9119 SAS,Empresa empresa del sector educacion enfocada en innovacion y crecimiento sostenible.,2023,2320546,2,25,19,9119,711348,191
9120,Telecomunicaciones 9120 SA,Empresa empresa del sector telecomunicaciones enfocada en innovacion y crecimiento sostenible.,2017,3944630,3,24,15,9120,2425506,77
9121,Legaltech 9121 LTDA,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2023,3174239,2,7,14,9121,7243048,138
9122,Construccion 9122 LTDA,Empresa empresa del sector construccion enfocada en innovacion y crecimiento sostenible.,2024,2580838,3,21,12,9122,3731850,227
9123,Industria 4.0 9123 SPA,Empresa empresa del sector industria 4.0 enfocada en innovacion y crecimiento sostenible.,2021,1352693,5,10,18,9123,3425702,56
9124,Turismo 9124 SAS,Empresa empresa del sector turismo enfocada en innovacion y crecimiento sostenible.,2019,2559960,3,6,16,9124,9396904,247
9125,Finanzas 9125 LTDA,Empresa empresa del sector finanzas enfocada en innovacion y crecimiento sostenible.,2022,3754994,2,13,7,9125,4874237,201
9126,Industria 4.0 9126 SAS,Empresa empresa del sector industria 4.0 enfocada en innovacion y crecimiento sostenible.,2015,3485446,1,23,18,9126,143063,58
9127,Turismo 9127 SA,Empresa empresa del sector turismo enfocada en innovacion y crecimiento sostenible.,2022,844832,3,23,16,9127,3963892,295
9128,Construccion 9128 LTDA,Empresa empresa del sector construccion enfocada en innovacion y crecimiento sostenible.,2015,893828,1,19,12,9128,9165862,214
